id;Entity;Code;Year;Death_rate
BRA1982;Brazil;BRA;1982;297.45218
BRA1983;Brazil;BRA;1983;284.72266
BRA1984;Brazil;BRA;1984;289.9095
BRA1985;Brazil;BRA;1985;291.1925
BRA1986;Brazil;BRA;1986;281.62222
BRA1987;Brazil;BRA;1987;295.44678
BRA1988;Brazil;BRA;1988;308.14194
BRA1989;Brazil;BRA;1989;293.09818
BRA1990;Brazil;BRA;1990;289.1401
BRA1991;Brazil;BRA;1991;267.75134
BRA1992;Brazil;BRA;1992;265.9614
BRA1993;Brazil;BRA;1993;270.92206
BRA1994;Brazil;BRA;1994;263.10516
BRA1995;Brazil;BRA;1995;254.93999
BRA1996;Brazil;BRA;1996;250.42896
BRA1997;Brazil;BRA;1997;240.73041
BRA1998;Brazil;BRA;1998;238.21744
BRA1999;Brazil;BRA;1999;231.41632
BRA2000;Brazil;BRA;2000;227.87212
BRA2001;Brazil;BRA;2001;220.64336
BRA2002;Brazil;BRA;2002;215.6903
BRA2003;Brazil;BRA;2003;212.65184
BRA2004;Brazil;BRA;2004;213.84517
BRA2005;Brazil;BRA;2005;205.85777
BRA2006;Brazil;BRA;2006;209.98775
BRA2007;Brazil;BRA;2007;204.98192
BRA2008;Brazil;BRA;2008;202.27617
BRA2009;Brazil;BRA;2009;196.8723
BRA2010;Brazil;BRA;2010;193.46474
BRA2011;Brazil;BRA;2011;189.59349
BRA2012;Brazil;BRA;2012;180.5036
BRA2013;Brazil;BRA;2013;176.5317
BRA2014;Brazil;BRA;2014;170.17558
BRA2015;Brazil;BRA;2015;168.29199
BRA2016;Brazil;BRA;2016;166.9389
BRA2017;Brazil;BRA;2017;158.77507
BRA2018;Brazil;BRA;2018;152.26978
BRA2019;Brazil;BRA;2019;144.86647
BRA2020;Brazil;BRA;2020;141.09558
BRN1996;Brunei;BRN;1996;220.57974
BRN1997;Brunei;BRN;1997;201.36131
BRN1998;Brunei;BRN;1998;261.40506
BRN1999;Brunei;BRN;1999;239.70789
BRN2000;Brunei;BRN;2000;239.88377
BRN2001;Brunei;BRN;2001;221.7932
BRN2002;Brunei;BRN;2002;286.4413
BRN2003;Brunei;BRN;2003;294.29205
BRN2004;Brunei;BRN;2004;209.12976
BRN2005;Brunei;BRN;2005;198.38692
BRN2006;Brunei;BRN;2006;211.4921
BRN2007;Brunei;BRN;2007;195.5907
BRN2008;Brunei;BRN;2008;181.6494
BRN2009;Brunei;BRN;2009;173.27469
BRN2010;Brunei;BRN;2010;155.09883
BRN2011;Brunei;BRN;2011;139.88615
BRN2012;Brunei;BRN;2012;121.01305
BRN2013;Brunei;BRN;2013;155.97282
BRN2014;Brunei;BRN;2014;173.92519
BRN2015;Brunei;BRN;2015;142.12685
BRN2016;Brunei;BRN;2016;117.23448
BRN2017;Brunei;BRN;2017;169.22372
BRN2018;Brunei;BRN;2018;167.29361
BRN2019;Brunei;BRN;2019;169.3704
BGR1964;Bulgaria;BGR;1964;356.1122
BGR1965;Bulgaria;BGR;1965;373.72046
BGR1966;Bulgaria;BGR;1966;380.6369
BGR1967;Bulgaria;BGR;1967;394.2732
BGR1968;Bulgaria;BGR;1968;392.3306
BGR1969;Bulgaria;BGR;1969;423.36755
BGR1970;Bulgaria;BGR;1970;420.17496
BGR1971;Bulgaria;BGR;1971;436.6555
BGR1972;Bulgaria;BGR;1972;454.9111
BGR1973;Bulgaria;BGR;1973;444.98233
BGR1974;Bulgaria;BGR;1974;462.979
BGR1975;Bulgaria;BGR;1975;456.9904
BGR1976;Bulgaria;BGR;1976;456.49225
BGR1977;Bulgaria;BGR;1977;482.97766
BGR1978;Bulgaria;BGR;1978;478.3593
BGR1979;Bulgaria;BGR;1979;482.033
BGR1980;Bulgaria;BGR;1980;480.56424
BGR1981;Bulgaria;BGR;1981;473.6792
BGR1982;Bulgaria;BGR;1982;492.35168
BGR1983;Bulgaria;BGR;1983;496.6298
BGR1984;Bulgaria;BGR;1984;500.2244
BGR1985;Bulgaria;BGR;1985;541.9096
BGR1986;Bulgaria;BGR;1986;541.713
BGR1987;Bulgaria;BGR;1987;534.25684
BGR1988;Bulgaria;BGR;1988;526.7136
BGR1989;Bulgaria;BGR;1989;520.2932
BGR1990;Bulgaria;BGR;1990;519.1704
BGR1991;Bulgaria;BGR;1991;524.5707
BGR1992;Bulgaria;BGR;1992;509.70007
BGR1993;Bulgaria;BGR;1993;530.6895
BGR1994;Bulgaria;BGR;1994;529.7619
BGR1995;Bulgaria;BGR;1995;543.265
BGR1996;Bulgaria;BGR;1996;559.3846
BGR1997;Bulgaria;BGR;1997;604.81195
BGR1998;Bulgaria;BGR;1998;601.6282
BGR1999;Bulgaria;BGR;1999;537.95483
BGR2000;Bulgaria;BGR;2000;552.07355
BGR2001;Bulgaria;BGR;2001;532.49554
BGR2002;Bulgaria;BGR;2002;540.55963
BGR2003;Bulgaria;BGR;2003;533.1491
BGR2004;Bulgaria;BGR;2004;514.44604
BGR2005;Bulgaria;BGR;2005;507.25293
BGR2006;Bulgaria;BGR;2006;500.05054
BGR2007;Bulgaria;BGR;2007;483.76373
BGR2008;Bulgaria;BGR;2008;457.65402
BGR2009;Bulgaria;BGR;2009;453.55118
BGR2010;Bulgaria;BGR;2010;465.37872
BGR2011;Bulgaria;BGR;2011;446.6377
BGR2012;Bulgaria;BGR;2012;428.60278
BGR2013;Bulgaria;BGR;2013;404.15805
BGR2014;Bulgaria;BGR;2014;421.17993
BGR2015;Bulgaria;BGR;2015;415.79465
BGR2016;Bulgaria;BGR;2016;406.7467
BGR2017;Bulgaria;BGR;2017;411.37543
BGR2018;Bulgaria;BGR;2018;401.26984
BGR2019;Bulgaria;BGR;2019;386.06567
BGR2020;Bulgaria;BGR;2020;416.98624
BGR2021;Bulgaria;BGR;2021;451.68094
CAN1950;Canada;CAN;1950;469.76743
CAN1951;Canada;CAN;1951;471.26886
CAN1952;Canada;CAN;1952;471.4003
CAN1953;Canada;CAN;1953;470.26215
CAN1954;Canada;CAN;1954;454.73755
CAN1955;Canada;CAN;1955;460.88803
CAN1956;Canada;CAN;1956;453.4927
CAN1957;Canada;CAN;1957;461.2535
CAN1958;Canada;CAN;1958;454.21716
CAN1959;Canada;CAN;1959;461.82504
CAN1960;Canada;CAN;1960;457.7951
CAN1961;Canada;CAN;1961;435.8503
CAN1962;Canada;CAN;1962;430.6557
CAN1963;Canada;CAN;1963;427.1851
CAN1964;Canada;CAN;1964;418.0339
CAN1965;Canada;CAN;1965;424.84634
CAN1966;Canada;CAN;1966;410.10855
CAN1967;Canada;CAN;1967;400.80383
CAN1968;Canada;CAN;1968;397.07898
CAN1969;Canada;CAN;1969;388.4874
CAN1970;Canada;CAN;1970;383.19122
CAN1971;Canada;CAN;1971;364.7728
CAN1972;Canada;CAN;1972;365.8033
CAN1973;Canada;CAN;1973;360.14294
CAN1974;Canada;CAN;1974;359.56226
CAN1975;Canada;CAN;1975;345.29852
CAN1976;Canada;CAN;1976;343.68686
CAN1977;Canada;CAN;1977;327.21237
CAN1978;Canada;CAN;1978;314.22968
CAN1979;Canada;CAN;1979;301.9828
CAN1980;Canada;CAN;1980;296.58853
CAN1981;Canada;CAN;1981;282.8806
CAN1982;Canada;CAN;1982;286.65915
CAN1983;Canada;CAN;1983;263.20212
CAN1984;Canada;CAN;1984;252.89105
CAN1985;Canada;CAN;1985;245.36263
CAN1986;Canada;CAN;1986;244.13461
CAN1987;Canada;CAN;1987;231.84608
CAN1988;Canada;CAN;1988;226.12578
CAN1989;Canada;CAN;1989;216.52763
CAN1990;Canada;CAN;1990;203.06787
CAN1991;Canada;CAN;1991;197.27644
CAN1992;Canada;CAN;1992;188.54012
CAN1993;Canada;CAN;1993;188.90193
CAN1994;Canada;CAN;1994;182.18033
CAN1995;Canada;CAN;1995;176.92757
CAN1996;Canada;CAN;1996;175.75484
CAN1997;Canada;CAN;1997;170.4942
CAN1998;Canada;CAN;1998;165.2036
CAN1999;Canada;CAN;1999;159.67186
CAN2000;Canada;CAN;2000;149.12917
CAN2001;Canada;CAN;2001;141.99028
CAN2002;Canada;CAN;2002;136.96167
CAN2003;Canada;CAN;2003;132.5842
CAN2004;Canada;CAN;2004;125.865074
CAN2005;Canada;CAN;2005;120.25072
CAN2006;Canada;CAN;2006;111.96003
CAN2007;Canada;CAN;2007;109.37128
CAN2008;Canada;CAN;2008;105.82216
CAN2009;Canada;CAN;2009;100.6836
CAN2010;Canada;CAN;2010;96.02603
CAN2011;Canada;CAN;2011;90.69756
CAN2012;Canada;CAN;2012;88.81053
CAN2013;Canada;CAN;2013;88.26132
CAN2014;Canada;CAN;2014;87.230034
CAN2015;Canada;CAN;2015;85.90887
CAN2016;Canada;CAN;2016;83.32171
CAN2017;Canada;CAN;2017;83.07278
CAN2018;Canada;CAN;2018;82.328
CAN2019;Canada;CAN;2019;80.14352
CAN2020;Canada;CAN;2020;80.53017
CAN2021;Canada;CAN;2021;78.677986
CAN2022;Canada;CAN;2022;79.05831
CPV1980;Cape Verde;CPV;1980;298.8886
CPV2011;Cape Verde;CPV;2011;210.88269
CHL1955;Chile;CHL;1955;316.82047
CHL1956;Chile;CHL;1956;303.8765
CHL1957;Chile;CHL;1957;294.89206
CHL1958;Chile;CHL;1958;295.8344
CHL1959;Chile;CHL;1959;312.4267
CHL1960;Chile;CHL;1960;301.62112
CHL1961;Chile;CHL;1961;310.5809
CHL1962;Chile;CHL;1962;304.65887
CHL1963;Chile;CHL;1963;334.7239
CHL1964;Chile;CHL;1964;325.7279
CHL1965;Chile;CHL;1965;350.41638
CHL1966;Chile;CHL;1966;319.62445
CHL1967;Chile;CHL;1967;338.2913
CHL1968;Chile;CHL;1968;335.77005
CHL1969;Chile;CHL;1969;350.14413
CHL1970;Chile;CHL;1970;331.26987
CHL1971;Chile;CHL;1971;331.17334
CHL1972;Chile;CHL;1972;326.8741
CHL1973;Chile;CHL;1973;302.87366
CHL1974;Chile;CHL;1974;253.85179
CHL1975;Chile;CHL;1975;255.65587
CHL1976;Chile;CHL;1976;259.12805
CHL1977;Chile;CHL;1977;253.99411
CHL1978;Chile;CHL;1978;264.39316
CHL1979;Chile;CHL;1979;262.12897
CHL1980;Chile;CHL;1980;272.36914
CHL1981;Chile;CHL;1981;258.06143
CHL1982;Chile;CHL;1982;256.00406
CHL1983;Chile;CHL;1983;270.62442
CHL1984;Chile;CHL;1984;266.91278
CHL1985;Chile;CHL;1985;257.77078
CHL1986;Chile;CHL;1986;241.16264
CHL1987;Chile;CHL;1987;228.76134
CHL1988;Chile;CHL;1988;223.88112
CHL1989;Chile;CHL;1989;216.95741
CHL1990;Chile;CHL;1990;224.5156
CHL1991;Chile;CHL;1991;215.26845
CHL1992;Chile;CHL;1992;210.58455
CHL1993;Chile;CHL;1993;205.92078
CHL1994;Chile;CHL;1994;191.95723
CHL1995;Chile;CHL;1995;186.21107
CHL1996;Chile;CHL;1996;181.13437
CHL1997;Chile;CHL;1997;167.83293
CHL1998;Chile;CHL;1998;171.9859
CHL1999;Chile;CHL;1999;171.1262
CHL2000;Chile;CHL;2000;159.4578
CHL2001;Chile;CHL;2001;157.20663
CHL2002;Chile;CHL;2002;149.16745
CHL2003;Chile;CHL;2003;152.02802
CHL2004;Chile;CHL;2004;149.33183
CHL2005;Chile;CHL;2005;143.94734
CHL2006;Chile;CHL;2006;136.31746
CHL2007;Chile;CHL;2007;136.18826
CHL2008;Chile;CHL;2008;124.654755
CHL2009;Chile;CHL;2009;124.32382
CHL2010;Chile;CHL;2010;130.3549
CHL2011;Chile;CHL;2011;118.59695
CHL2012;Chile;CHL;2012;119.849106
CHL2013;Chile;CHL;2013;117.7857
CHL2014;Chile;CHL;2014;114.603355
CHL2015;Chile;CHL;2015;111.060036
CHL2016;Chile;CHL;2016;105.69701
CHL2017;Chile;CHL;2017;102.70462
CHL2018;Chile;CHL;2018;98.176285
CHL2019;Chile;CHL;2019;94.80325
CHL2020;Chile;CHL;2020;94.64348
CHL2021;Chile;CHL;2021;99.49422
COL1953;Colombia;COL;1953;198.23283
COL1954;Colombia;COL;1954;236.59387
COL1955;Colombia;COL;1955;239.46509
COL1956;Colombia;COL;1956;235.51399
COL1957;Colombia;COL;1957;228.15843
COL1958;Colombia;COL;1958;207.84055
COL1959;Colombia;COL;1959;219.34396
COL1960;Colombia;COL;1960;232.25731
COL1961;Colombia;COL;1961;238.33893
COL1962;Colombia;COL;1962;252.75916
COL1963;Colombia;COL;1963;253.91559
COL1964;Colombia;COL;1964;251.80107
COL1965;Colombia;COL;1965;266.29108
COL1966;Colombia;COL;1966;274.73276
COL1967;Colombia;COL;1967;288.174
COL1968;Colombia;COL;1968;344.3329
COL1969;Colombia;COL;1969;295.02982
COL1972;Colombia;COL;1972;327.17126
COL1974;Colombia;COL;1974;362.43518
COL1975;Colombia;COL;1975;361.00488
COL1976;Colombia;COL;1976;348.91232
COL1977;Colombia;COL;1977;321.25223
COL1984;Colombia;COL;1984;345.75885
COL1985;Colombia;COL;1985;375.66174
COL1986;Colombia;COL;1986;337.71478
COL1987;Colombia;COL;1987;278.2093
COL1988;Colombia;COL;1988;280.32352
COL1989;Colombia;COL;1989;275.70883
COL1990;Colombia;COL;1990;267.23648
COL1991;Colombia;COL;1991;263.38885
COL1992;Colombia;COL;1992;250.37442
COL1993;Colombia;COL;1993;247.43216
COL1994;Colombia;COL;1994;245.45259
COL1995;Colombia;COL;1995;230.3754
COL1996;Colombia;COL;1996;232.67082
COL1997;Colombia;COL;1997;207.37086
COL1998;Colombia;COL;1998;192.67407
COL1999;Colombia;COL;1999;202.41559
COL2000;Colombia;COL;2000;201.25258
COL2001;Colombia;COL;2001;191.09113
COL2002;Colombia;COL;2002;185.45618
COL2003;Colombia;COL;2003;184.61188
COL2004;Colombia;COL;2004;180.45999
COL2005;Colombia;COL;2005;179.07567
COL2006;Colombia;COL;2006;177.22792
COL2007;Colombia;COL;2007;168.7902
COL2008;Colombia;COL;2008;165.55554
COL2009;Colombia;COL;2009;155.23746
COL2010;Colombia;COL;2010;154.93643
COL2011;Colombia;COL;2011;146.75282
COL2012;Colombia;COL;2012;145.92729
COL2013;Colombia;COL;2013;143.56909
COL2014;Colombia;COL;2014;145.66122
COL2015;Colombia;COL;2015;147.54681
COL2016;Colombia;COL;2016;142.53273
COL2017;Colombia;COL;2017;139.78357
COL2018;Colombia;COL;2018;139.86932
COL2019;Colombia;COL;2019;134.32149
COL2020;Colombia;COL;2020;144.24635
COL2021;Colombia;COL;2021;153.8411
CRI1961;Costa Rica;CRI;1961;213.51477
CRI1962;Costa Rica;CRI;1962;213.87097
CRI1963;Costa Rica;CRI;1963;224.22115
CRI1964;Costa Rica;CRI;1964;235.97278
CRI1965;Costa Rica;CRI;1965;241.54283
CRI1966;Costa Rica;CRI;1966;253.02298
CRI1967;Costa Rica;CRI;1967;251.68117
CRI1968;Costa Rica;CRI;1968;266.1092
CRI1969;Costa Rica;CRI;1969;254.97626
CRI1970;Costa Rica;CRI;1970;302.35767
CRI1971;Costa Rica;CRI;1971;274.98065
CRI1972;Costa Rica;CRI;1972;279.4574
CRI1973;Costa Rica;CRI;1973;236.36191
CRI1974;Costa Rica;CRI;1974;233.48456
CRI1975;Costa Rica;CRI;1975;228.65973
CRI1976;Costa Rica;CRI;1976;224.36496
CRI1977;Costa Rica;CRI;1977;208.60408
CRI1978;Costa Rica;CRI;1978;213.9582
CRI1979;Costa Rica;CRI;1979;224.00447
CRI1980;Costa Rica;CRI;1980;229.84787
CRI1981;Costa Rica;CRI;1981;221.87614
CRI1982;Costa Rica;CRI;1982;249.83897
CRI1983;Costa Rica;CRI;1983;188.29242
CRI1984;Costa Rica;CRI;1984;255.44699
CRI1985;Costa Rica;CRI;1985;261.38452
CRI1986;Costa Rica;CRI;1986;250.92444
CRI1987;Costa Rica;CRI;1987;239.74498
CRI1988;Costa Rica;CRI;1988;258.84613
CRI1989;Costa Rica;CRI;1989;243.21155
CRI1990;Costa Rica;CRI;1990;208.702
CRI1991;Costa Rica;CRI;1991;223.16454
CRI1992;Costa Rica;CRI;1992;236.68306
CRI1993;Costa Rica;CRI;1993;234.9676
CRI1994;Costa Rica;CRI;1994;237.06326
CRI1995;Costa Rica;CRI;1995;228.46338
CRI1996;Costa Rica;CRI;1996;184.41856
CRI1997;Costa Rica;CRI;1997;166.58516
CRI1998;Costa Rica;CRI;1998;164.33434
CRI1999;Costa Rica;CRI;1999;171.11966
CRI2000;Costa Rica;CRI;2000;169.33978
CRI2001;Costa Rica;CRI;2001;166.18573
CRI2002;Costa Rica;CRI;2002;146.80995
CRI2003;Costa Rica;CRI;2003;139.95476
CRI2004;Costa Rica;CRI;2004;142.41058
CRI2005;Costa Rica;CRI;2005;130.2183
CRI2006;Costa Rica;CRI;2006;130.8118
CRI2007;Costa Rica;CRI;2007;122.67919
CRI2008;Costa Rica;CRI;2008;116.28164
CRI2009;Costa Rica;CRI;2009;114.91408
CRI2010;Costa Rica;CRI;2010;128.15616
CRI2011;Costa Rica;CRI;2011;118.67789
CRI2012;Costa Rica;CRI;2012;119.38208
CRI2013;Costa Rica;CRI;2013;110.57931
CRI2014;Costa Rica;CRI;2014;113.701164
CRI2015;Costa Rica;CRI;2015;104.175285
CRI2016;Costa Rica;CRI;2016;101.24894
CRI2017;Costa Rica;CRI;2017;98.8513
CRI2018;Costa Rica;CRI;2018;102.09066
CRI2019;Costa Rica;CRI;2019;109.81276
CRI2020;Costa Rica;CRI;2020;85.3978
HRV1985;Croatia;HRV;1985;437.3837
HRV1986;Croatia;HRV;1986;436.93677
HRV1987;Croatia;HRV;1987;439.62146
HRV1988;Croatia;HRV;1988;426.61044
HRV1989;Croatia;HRV;1989;424.15228
HRV1990;Croatia;HRV;1990;411.92282
HRV1991;Croatia;HRV;1991;393.18533
HRV1992;Croatia;HRV;1992;371.96674
HRV1993;Croatia;HRV;1993;384.1862
HRV1994;Croatia;HRV;1994;374.53223
HRV1995;Croatia;HRV;1995;363.42307
HRV1996;Croatia;HRV;1996;403.22278
HRV1997;Croatia;HRV;1997;407.84613
HRV1998;Croatia;HRV;1998;430.23212
HRV1999;Croatia;HRV;1999;424.1087
HRV2000;Croatia;HRV;2000;418.54465
HRV2001;Croatia;HRV;2001;360.32635
HRV2002;Croatia;HRV;2002;355.3682
HRV2003;Croatia;HRV;2003;367.73395
HRV2004;Croatia;HRV;2004;311.26816
HRV2005;Croatia;HRV;2005;323.78583
HRV2006;Croatia;HRV;2006;308.35083
HRV2007;Croatia;HRV;2007;308.09537
HRV2008;Croatia;HRV;2008;296.92084
HRV2009;Croatia;HRV;2009;285.24414
HRV2010;Croatia;HRV;2010;273.45764
HRV2011;Croatia;HRV;2011;258.43024
HRV2012;Croatia;HRV;2012;252.61618
HRV2013;Croatia;HRV;2013;238.25114
HRV2014;Croatia;HRV;2014;231.17282
HRV2015;Croatia;HRV;2015;242.89713
HRV2016;Croatia;HRV;2016;214.64229
HRV2017;Croatia;HRV;2017;213.03223
HRV2018;Croatia;HRV;2018;194.58427
HRV2019;Croatia;HRV;2019;191.35922
HRV2020;Croatia;HRV;2020;193.4958
HRV2021;Croatia;HRV;2021;202.70038
CUB1964;Cuba;CUB;1964;403.3683
CUB1968;Cuba;CUB;1968;431.89716
CUB1969;Cuba;CUB;1969;418.61948
CUB1970;Cuba;CUB;1970;317.82535
CUB1971;Cuba;CUB;1971;303.51675
CUB1972;Cuba;CUB;1972;297.54596
CUB1973;Cuba;CUB;1973;318.8499
CUB1974;Cuba;CUB;1974;335.64023
CUB1975;Cuba;CUB;1975;331.614
CUB1976;Cuba;CUB;1976;349.42407
CUB1977;Cuba;CUB;1977;362.52094
CUB1978;Cuba;CUB;1978;359.19736
CUB1979;Cuba;CUB;1979;304.66916
CUB1980;Cuba;CUB;1980;308.9989
CUB1981;Cuba;CUB;1981;326.4649
CUB1982;Cuba;CUB;1982;304.44626
CUB1983;Cuba;CUB;1983;321.46255
CUB1984;Cuba;CUB;1984;286.60342
CUB1985;Cuba;CUB;1985;307.6875
CUB1986;Cuba;CUB;1986;300.36832
CUB1987;Cuba;CUB;1987;287.67743
CUB1988;Cuba;CUB;1988;322.3221
CUB1989;Cuba;CUB;1989;273.41165
CUB1990;Cuba;CUB;1990;281.8086
CUB1991;Cuba;CUB;1991;270.74377
CUB1992;Cuba;CUB;1992;276.5068
CUB1993;Cuba;CUB;1993;278.05496
CUB1994;Cuba;CUB;1994;274.41397
CUB1995;Cuba;CUB;1995;272.43317
CUB1996;Cuba;CUB;1996;273.5071
CUB1997;Cuba;CUB;1997;242.34013
CUB1998;Cuba;CUB;1998;239.97388
CUB1999;Cuba;CUB;1999;240.26907
CUB2000;Cuba;CUB;2000;225.66106
CUB2001;Cuba;CUB;2001;226.81714
CUB2002;Cuba;CUB;2002;203.88655
CUB2003;Cuba;CUB;2003;208.50139
CUB2004;Cuba;CUB;2004;208.58325
CUB2005;Cuba;CUB;2005;217.06586
CUB2006;Cuba;CUB;2006;199.5867
CUB2007;Cuba;CUB;2007;193.90698
CUB2008;Cuba;CUB;2008;201.2191
CUB2009;Cuba;CUB;2009;194.61469
CUB2010;Cuba;CUB;2010;202.49342
CUB2011;Cuba;CUB;2011;180.24068
CUB2012;Cuba;CUB;2012;179.08131
CUB2013;Cuba;CUB;2013;177.95169
CUB2014;Cuba;CUB;2014;181.84674
CUB2015;Cuba;CUB;2015;181.1167
CUB2016;Cuba;CUB;2016;175.76997
CUB2017;Cuba;CUB;2017;188.82724
CUB2018;Cuba;CUB;2018;179.1055
CUB2019;Cuba;CUB;2019;181.30461
CUB2020;Cuba;CUB;2020;192.6597
CUB2021;Cuba;CUB;2021;263.82138
CYP1999;Cyprus;CYP;1999;150.66426
CYP2000;Cyprus;CYP;2000;177.823
CYP2004;Cyprus;CYP;2004;171.24675
CYP2005;Cyprus;CYP;2005;174.50798
CYP2006;Cyprus;CYP;2006;161.97072
CYP2007;Cyprus;CYP;2007;159.99689
CYP2008;Cyprus;CYP;2008;150.01004
CYP2009;Cyprus;CYP;2009;137.87968
CYP2010;Cyprus;CYP;2010;133.20065
CYP2011;Cyprus;CYP;2011;141.3397
CYP2012;Cyprus;CYP;2012;135.17795
CYP2013;Cyprus;CYP;2013;118.385185
CYP2014;Cyprus;CYP;2014;122.02325
CYP2015;Cyprus;CYP;2015;126.29488
CYP2016;Cyprus;CYP;2016;107.337814
CYP2017;Cyprus;CYP;2017;112.09315
CYP2018;Cyprus;CYP;2018;97.42582
CYP2019;Cyprus;CYP;2019;93.192215
CYP2020;Cyprus;CYP;2020;96.89648
CYP2021;Cyprus;CYP;2021;96.00899
CZE1986;Czechia;CZE;1986;503.13138
CZE1987;Czechia;CZE;1987;489.44162
CZE1988;Czechia;CZE;1988;472.59738
CZE1989;Czechia;CZE;1989;480.31158
CZE1990;Czechia;CZE;1990;481.28708
CZE1991;Czechia;CZE;1991;458.99915
CZE1992;Czechia;CZE;1992;440.13925
CZE1993;Czechia;CZE;1993;428.97513
CZE1994;Czechia;CZE;1994;417.57867
CZE1995;Czechia;CZE;1995;416.60468
CZE1996;Czechia;CZE;1996;394.632
CZE1997;Czechia;CZE;1997;391.16827
CZE1998;Czechia;CZE;1998;368.76755
CZE1999;Czechia;CZE;1999;361.48184
CZE2000;Czechia;CZE;2000;342.27258
CZE2001;Czechia;CZE;2001;336.5012
CZE2002;Czechia;CZE;2002;335.61566
CZE2003;Czechia;CZE;2003;338.78726
CZE2004;Czechia;CZE;2004;316.61298
CZE2005;Czechia;CZE;2005;307.7241
CZE2006;Czechia;CZE;2006;284.18994
CZE2007;Czechia;CZE;2007;272.68494
CZE2008;Czechia;CZE;2008;261.88007
CZE2009;Czechia;CZE;2009;262.1858
CZE2010;Czechia;CZE;2010;253.08017
CZE2011;Czechia;CZE;2011;243.75755
CZE2012;Czechia;CZE;2012;238.45242
CZE2013;Czechia;CZE;2013;227.14525
CZE2014;Czechia;CZE;2014;208.39964
CZE2015;Czechia;CZE;2015;213.09843
CZE2016;Czechia;CZE;2016;195.02919
CZE2017;Czechia;CZE;2017;197.51462
CZE2018;Czechia;CZE;2018;191.01944
CZE2019;Czechia;CZE;2019;182.1192
CZE2020;Czechia;CZE;2020;190.07057
CZE2021;Czechia;CZE;2021;182.69455
DNK1951;Denmark;DNK;1951;367.75583
DNK1952;Denmark;DNK;1952;411.8266
DNK1953;Denmark;DNK;1953;405.9786
DNK1954;Denmark;DNK;1954;405.8624
DNK1955;Denmark;DNK;1955;390.22806
DNK1956;Denmark;DNK;1956;389.35587
DNK1957;Denmark;DNK;1957;407.29077
DNK1958;Denmark;DNK;1958;403.6757
DNK1959;Denmark;DNK;1959;375.82748
DNK1960;Denmark;DNK;1960;394.04718
DNK1961;Denmark;DNK;1961;377.95306
DNK1962;Denmark;DNK;1962;386.80542
DNK1963;Denmark;DNK;1963;387.6631
DNK1964;Denmark;DNK;1964;393.12842
DNK1965;Denmark;DNK;1965;399.68747
DNK1966;Denmark;DNK;1966;419.93222
DNK1967;Denmark;DNK;1967;390.03137
DNK1968;Denmark;DNK;1968;367.95468
DNK1969;Denmark;DNK;1969;357.772
DNK1970;Denmark;DNK;1970;354.24753
DNK1971;Denmark;DNK;1971;349.89322
DNK1972;Denmark;DNK;1972;351.99146
DNK1973;Denmark;DNK;1973;351.23087
DNK1974;Denmark;DNK;1974;343.57635
DNK1975;Denmark;DNK;1975;335.81543
DNK1976;Denmark;DNK;1976;343.05872
DNK1977;Denmark;DNK;1977;308.73703
DNK1978;Denmark;DNK;1978;317.6391
DNK1979;Denmark;DNK;1979;318.76138
DNK1980;Denmark;DNK;1980;312.8781
DNK1981;Denmark;DNK;1981;311.41522
DNK1982;Denmark;DNK;1982;296.30426
DNK1983;Denmark;DNK;1983;294.18475
DNK1984;Denmark;DNK;1984;288.09097
DNK1985;Denmark;DNK;1985;287.842
DNK1986;Denmark;DNK;1986;282.08435
DNK1987;Denmark;DNK;1987;277.51666
DNK1988;Denmark;DNK;1988;270.5908
DNK1989;Denmark;DNK;1989;264.34073
DNK1990;Denmark;DNK;1990;269.24792
DNK1991;Denmark;DNK;1991;256.73367
DNK1992;Denmark;DNK;1992;251.89778
DNK1993;Denmark;DNK;1993;253.38326
DNK1994;Denmark;DNK;1994;232.2613
DNK1995;Denmark;DNK;1995;233.9663
DNK1996;Denmark;DNK;1996;211.86513
DNK1997;Denmark;DNK;1997;203.15996
DNK1998;Denmark;DNK;1998;194.377
DNK1999;Denmark;DNK;1999;197.89551
DNK2000;Denmark;DNK;2000;183.12325
DNK2001;Denmark;DNK;2001;184.06049
DNK2002;Denmark;DNK;2002;178.67288
DNK2003;Denmark;DNK;2003;172.57683
DNK2004;Denmark;DNK;2004;160.3947
DNK2005;Denmark;DNK;2005;149.4766
DNK2006;Denmark;DNK;2006;142.48097
DNK2007;Denmark;DNK;2007;132.15442
DNK2008;Denmark;DNK;2008;122.059845
DNK2009;Denmark;DNK;2009;117.38041
DNK2010;Denmark;DNK;2010;113.5158
DNK2011;Denmark;DNK;2011;102.056435
DNK2012;Denmark;DNK;2012;99.66162
DNK2013;Denmark;DNK;2013;95.17665
DNK2014;Denmark;DNK;2014;89.047035
DNK2015;Denmark;DNK;2015;90.36159
DNK2016;Denmark;DNK;2016;90.24752
DNK2017;Denmark;DNK;2017;86.14533
DNK2018;Denmark;DNK;2018;82.2612
DNK2019;Denmark;DNK;2019;77.142006
DNK2020;Denmark;DNK;2020;74.201675
DNK2021;Denmark;DNK;2021;72.90937
DOM1965;Dominican Republic;DOM;1965;88.739
DOM1966;Dominican Republic;DOM;1966;102.483055
DOM1967;Dominican Republic;DOM;1967;125.1696
DOM1968;Dominican Republic;DOM;1968;127.79275
DOM1969;Dominican Republic;DOM;1969;111.33061
